;Unnamed: 0;Unnamed: 0.1;id;userName;date;score;url;title;text;replyDate;replyText;version;thumbsUp;app;wordCount;language;sentiment;w
39;94;118;gp:AOqpTOH2j7zQ1qOeWGSoWjWpVQhf-xOIGhhCJYFi9YqQkjepK0LUS5bgpZEz5-aP1SL78L2XV3OKzq1QVHPw2g;JSR Mobile;2019-01-03 00:13:23.782000+00:00;3;https://play.google.com/store/apps/details?id=com.securifi.almondplus&reviewId=gp:AOqpTOH2j7zQ1qOeWGSoWjWpVQhf-xOIGhhCJYFi9YqQkjepK0LUS5bgpZEz5-aP1SL78L2XV3OKzq1QVHPw2g;;missing a lot of feature;;;7.75.7;0;com.securifi.almondplus;5;en;NEGATIVE;0.3333333333333333
40;71770;124793;gp:AOqpTOFW1RjZjAMvQINuZsKusukGqtu7zRDOs5MadMT-sKFPDiIpCBLw0NyQSdklb5BR-xPRhYOB6xZFPb-DuA;heather whitton;2020-02-11 02:49:18.319000+00:00;1;https://play.google.com/store/apps/details?id=com.microsoft.xboxone.smartglass&reviewId=gp:AOqpTOFW1RjZjAMvQINuZsKusukGqtu7zRDOs5MadMT-sKFPDiIpCBLw0NyQSdklb5BR-xPRhYOB6xZFPb-DuA;;Still broken. I have been waiting for months to be in my bfs party on xbox bc he plays with his friends on it. That's the only way we can be in the same party since I have a playstation. They said they fixed the party chat but it still doesn't work. I'm so done with xbox.;;;;0;com.microsoft.xboxone.smartglass;57;en;POSITIVE;4.046780785884829e-05
41;19;19;gp:AOqpTOELj3AcYrHOMlqDzFbF9UaA52UOk8Qv9ApTS8tKN-uEJGKG_1R-Ol0WhMFD8pc-5HjDLwjZWPC3pdAmDg;steven loney;2019-01-06 13:59:14.506000+00:00;1;https://play.google.com/store/apps/details?id=com.nuheat.app&reviewId=gp:AOqpTOELj3AcYrHOMlqDzFbF9UaA52UOk8Qv9ApTS8tKN-uEJGKG_1R-Ol0WhMFD8pc-5HjDLwjZWPC3pdAmDg;;horrible, set up thermostat, install app........now app won't even allow me to log in got email address in but will not let me put passwords in, smh crazy;;;1.32;2;com.nuheat.app;28;en;NEGATIVE;0.1
42;695;795;gp:AOqpTOHqfWflnJDifOiFdn1fDDZuuBVuQTHhpF24E50p305LEYQmXB-MabBj91Mcc98sHSSbHTnGc9tv7c1JZA;Weylin Radbourne;2019-11-25 03:11:30.752000+00:00;1;https://play.google.com/store/apps/details?id=com.sdi.ihomecontrol&reviewId=gp:AOqpTOHqfWflnJDifOiFdn1fDDZuuBVuQTHhpF24E50p305LEYQmXB-MabBj91Mcc98sHSSbHTnGc9tv7c1JZA;;Application is rendering my devices useless because it doesn't recognize whether or not my Pixel is connected to WiFi, which it is.;2019-12-06T18:56:42.233Z;"I apologize for the delayed response.  We were closed Thanksgiving & Black Friday, which caused a backlog of Customer inquiries.  Please turn your Location on and make sure the phone is connected to your 2.4 GHz Wi-Fi network (not 5.0) during setup.  I can see your Living Room Light plug is connected.

Best Regards, 
iHome Support 
1-800-288-2792";3.3.5;1;com.sdi.ihomecontrol;22;en;NEGATIVE;0.002976190476190476
43;110;146;gp:AOqpTOFcjnUK8aX6YDf2RN8hW-v52F5DjxiDRPpYACwWmjU_eE9dfPlwLvMhSl4DUcwgohF1c17ppTgeG_cCfA;A Google user;2019-03-16 17:28:55.199000+00:00;1;https://play.google.com/store/apps/details?id=com.raumfeld.android.controller&reviewId=gp:AOqpTOFcjnUK8aX6YDf2RN8hW-v52F5DjxiDRPpYACwWmjU_eE9dfPlwLvMhSl4DUcwgohF1c17ppTgeG_cCfA;;Unresponsive and unstable. (older android version not supporter);;;4.10;1;com.raumfeld.android.controller;8;en;NEGATIVE;0.1
44;267;346;gp:AOqpTOFMKF7En_PIwRyFKxKP1-TGmamOX3TXYC-IDnGcV0iRohPmcS4NmX_UOthBmhb7Cb8OGV8VAWz0ZweVT80;Dany Vuong;2020-10-11 22:18:56.564000+00:00;1;https://play.google.com/store/apps/details?id=com.netatmo.camera&reviewId=gp:AOqpTOFMKF7En_PIwRyFKxKP1-TGmamOX3TXYC-IDnGcV0iRohPmcS4NmX_UOthBmhb7Cb8OGV8VAWz0ZweVT80;;Too laggy!!! App and browser on pc to bad;2020-10-12T12:39:13.273Z;Hello, thank you for your review, I invite you to contact us at contact-security@netatmo.com we will help you resolve this situation so you can fully enjoy your camera. Kate Netatmo customer service;3.2.0.27;0;com.netatmo.camera;9;en;NEGATIVE;0.03225806451612903
45;779;873;gp:AOqpTOEjSBgR3RzuLm4Ac9UX42aJll45pvQtXkm4QyyIUiStdxVkyjdfBvo8_f1ZUkrCrJs3GOylguwr7nytqQ;USrebel911;2021-02-16 16:49:07.414000+00:00;1;https://play.google.com/store/apps/details?id=com.vimtag.vimtaga&reviewId=gp:AOqpTOEjSBgR3RzuLm4Ac9UX42aJll45pvQtXkm4QyyIUiStdxVkyjdfBvo8_f1ZUkrCrJs3GOylguwr7nytqQ;;App regularly crashes, randomly my devices will turn off, reset and just not record, even if it is scheduled to. When you press the camera or video buttons the images are saved to the cameras server rather than saved to the device using the app, so I have to rely on screenshots during livestream viewing. Cant view or upload clips or pics that are saved internally. In short, the thing does what it wants, when it wants, and never is reliable when I need it and has been that way since i got it.;2021-02-25T02:14:06.137Z;"Sorry for the trouble caused during your use of APP. Please enter the “Account” interface in the APP then select ""Feedback"" to create a problem submission. We have professional technicians will solve the problem for you. Thank you";v7.5.3.2005261635;1;com.vimtag.vimtaga;94;en;POSITIVE;0.008064516129032258
46;48630;99319;gp:AOqpTOHC83wk0D-fn6UAjaXrJqhK6SXbYJtndjI6tyfdWQEToIQoBUuZ8nIBUjyM70g53d5-zY3Q1yQddlY-cg;Dan P. Buelk PCS;2021-02-06 11:31:00.298000+00:00;2;https://play.google.com/store/apps/details?id=com.amazon.dee.app&reviewId=gp:AOqpTOHC83wk0D-fn6UAjaXrJqhK6SXbYJtndjI6tyfdWQEToIQoBUuZ8nIBUjyM70g53d5-zY3Q1yQddlY-cg;;"Updated Feb 2021, minus 1 star. She doesn't multitask very well. Hides often and is difficult to wake. Most frequent answer is ""I'm not sure about that."" Not a team player with her blue tooth auto counterpart, disconnects often. And finally, I guess she didn't do well during the banner year of 2020; as she doesn't like playing more than about 10 consecutive minutes of Prime Music.";;;2.2.383959.0;24;com.amazon.dee.app;67;en;NEGATIVE;0.00018158707100054475
47;43;53;gp:AOqpTOGXw00JCRbT6PciFzFCWurJUYUDK0VE-tFdSlsxRpso4MQo9rTSN1e9wdZ3-nX4AxBLiORdNDz-kdt7gL0;Michael Christensen;2020-05-18 19:59:14.965000+00:00;1;https://play.google.com/store/apps/details?id=com.netatmo.homecoach&reviewId=gp:AOqpTOGXw00JCRbT6PciFzFCWurJUYUDK0VE-tFdSlsxRpso4MQo9rTSN1e9wdZ3-nX4AxBLiORdNDz-kdt7gL0;;"Changes to notification settings are not saved, making it impossible to stop the app from spamming. Other than that it works fine (update: when it actually works. Often get ""no internet connection"" message... also not possible to get a reading when you want to - you have to wait for the app to decide to update). Also, on the netatmos help center page I cannot get any help as the send message button does not do anything...";;;3.3.0.2-hdpi-armeabi-v7a;4;com.netatmo.homecoach;77;en;NEGATIVE;0.1
48;86;109;gp:AOqpTOGacs0F0zUEx5uIbUpevI0xLY6sv21rV46ZKka51YQPtl6zp-XG8P_SSRSxA8JiNDoC_vIa614Dt73SUA;Steve Pope;2019-04-25 06:00:41.936000+00:00;3;https://play.google.com/store/apps/details?id=com.wirelesstag.android3&reviewId=gp:AOqpTOGacs0F0zUEx5uIbUpevI0xLY6sv21rV46ZKka51YQPtl6zp-XG8P_SSRSxA8JiNDoC_vIa614Dt73SUA;;APP on android looses connection since the update earlier this month.;;;2.17.17;0;com.wirelesstag.android3;11;en;NEGATIVE;0.14285714285714285
49;100;113;gp:AOqpTOFoT_buD7E6TR1LZmXp6YGNxJGsZeM5eLcHi_AbOZR7tWJQ5GFRycMOEbnjIOAV_d0PkwjoMeOGPKCzuA;Marcel Devin;2020-09-16 03:31:50.510000+00:00;1;https://play.google.com/store/apps/details?id=com.tomtop.smart&reviewId=gp:AOqpTOFoT_buD7E6TR1LZmXp6YGNxJGsZeM5eLcHi_AbOZR7tWJQ5GFRycMOEbnjIOAV_d0PkwjoMeOGPKCzuA;;The morons who made this app are even stupider than all the Google staff esp app developers. This app requires permissions that's nobody's business because the developers want to invade people's privacy and abuse the data they collect. I hope newton's third law teaches those scumbags a lesson or two.;;;2.4.9;1;com.tomtop.smart;50;en;NEGATIVE;0.07692307692307693
50;80;126;gp:AOqpTOGxH3tYcz7dJ5q1k8k-hegTmkHhSc7kjqaVOn7aRlRtYhcwQYx8xgGXUqi5dtV0jCM4gQYjESOMvAZc7d0;A Google user;2019-11-03 16:44:23.210000+00:00;5;https://play.google.com/store/apps/details?id=com.netatmo.camera&reviewId=gp:AOqpTOGxH3tYcz7dJ5q1k8k-hegTmkHhSc7kjqaVOn7aRlRtYhcwQYx8xgGXUqi5dtV0jCM4gQYjESOMvAZc7d0;;Great app for a brilliant camera.;;;;0;com.netatmo.camera;6;en;POSITIVE;0.01818181818181818
51;260;308;gp:AOqpTOEKVGkZocO_6IbR7l90daNaZYmJGVIKBLD2Vocxr1FlJBsV3DzS0b-drf9hGMysaBibwA4yEZOMF7BPqQ;Neverlucky;2020-12-15 08:53:39.595000+00:00;1;https://play.google.com/store/apps/details?id=com.ankuoo.eno&reviewId=gp:AOqpTOEKVGkZocO_6IbR7l90daNaZYmJGVIKBLD2Vocxr1FlJBsV3DzS0b-drf9hGMysaBibwA4yEZOMF7BPqQ;;Does not even open anymore;;;1.2.2;0;com.ankuoo.eno;5;en;NEUTRAL;0.005714285714285714
52;1557;3391;gp:AOqpTOHaS2yPjxgcn__ac_iS3v-_ZlcHlmspzVLLeVG83RuOZ0Ol2yERvU5BpVHzAtdTnNonD0U8Moz7LRlBQFY;Rajesh Kovelkar;2020-10-11 05:50:39.639000+00:00;3;https://play.google.com/store/apps/details?id=com.google.android.apps.access.wifi.consumer&reviewId=gp:AOqpTOHaS2yPjxgcn__ac_iS3v-_ZlcHlmspzVLLeVG83RuOZ0Ol2yERvU5BpVHzAtdTnNonD0U8Moz7LRlBQFY;;Device setup is very easy and need parental control and I was expecting this future on this to block couple of websites to protect my kids;2020-10-11T06:01:59.170Z;Hey Rajesh, thanks for posting. For assistance with your Google Wifi, you can reach out to our support here: https://goo.gle/2QvV0VW.;jetstream-BV10179_RC0013;1;com.google.android.apps.access.wifi.consumer;26;en;POSITIVE;0.006493506493506494
53;132;151;gp:AOqpTOG-rIrQDWsXoXKaExx50YZIF41FODlkxQSn-hFvBYgVgUbbV-92dRNfb9ptL9yZx2-eFsF_AlQqg2QtbQ;Juls Q;2021-05-12 11:31:42.340000+00:00;2;https://play.google.com/store/apps/details?id=com.rainmachine&reviewId=gp:AOqpTOG-rIrQDWsXoXKaExx50YZIF41FODlkxQSn-hFvBYgVgUbbV-92dRNfb9ptL9yZx2-eFsF_AlQqg2QtbQ;;I have had this app for several years now. When it loads it works great..;;;4.5.19;0;com.rainmachine;15;en;POSITIVE;0.14285714285714285
54;98;125;gp:AOqpTOE5s1454Jg3NPjhWliO8vRgcJtMoV2d9YzrUnX-sIDuMm_zkHRKnP3B_qS46ddd55BemPg9NmH8EDBz-1U;Lim Chee Ann;2019-07-25 18:50:48.443000+00:00;1;https://play.google.com/store/apps/details?id=com.withings.home&reviewId=gp:AOqpTOE5s1454Jg3NPjhWliO8vRgcJtMoV2d9YzrUnX-sIDuMm_zkHRKnP3B_qS46ddd55BemPg9NmH8EDBz-1U;;live is always freezing and lagging;2019-07-25T20:07:34.777Z;Thank you for bringing this matter to our attention. I am sorry to hear that the live feed is always freezing and lagging. I'd like to invite you to contact us at https://within.gs/t/6f6581c2 for further assistance. Thank you and have a great day! Regards - Ziana, Withings Customer Service;1.6.1;0;com.withings.home;6;en;NEGATIVE;0.02
55;1037;1298;gp:AOqpTOFVCxkntNoul-MilMoN3EUUbDg1CRjb83Hhu-Fnp-3u6qn8_YU4IeFqW5GbfXmPi07LcX2pjn9ugHmS;Simon Massicotte;2020-12-06 17:18:20.227000+00:00;1;https://play.google.com/store/apps/details?id=me.nanoleaf.nanoleaf&reviewId=gp:AOqpTOFVCxkntNoul-MilMoN3EUUbDg1CRjb83Hhu-Fnp-3u6qn8_YU4IeFqW5GbfXmPi07LcX2pjn9ugHmS;;I have change my phone and the app can't work qith my device since. I must used the one on my pc. Worst app on my phone.;;;5.1.0;0;me.nanoleaf.nanoleaf;27;en;NEGATIVE;0.001838235294117647
56;48;59;gp:AOqpTOF80myXbDSQlTaEOPqmDs0OAx-Kdk3EuR1Pjncs6gIJaItQV-u_u_B_4KiPZ1OukWN3Axc2vUMLMo_TfHo;Matthew Peters;2020-10-04 09:54:47.160000+00:00;4;https://play.google.com/store/apps/details?id=com.naimaudio.naim.std&reviewId=gp:AOqpTOF80myXbDSQlTaEOPqmDs0OAx-Kdk3EuR1Pjncs6gIJaItQV-u_u_B_4KiPZ1OukWN3Axc2vUMLMo_TfHo;;This app works perfectly and does what I need. It reliably controls my Uniti Atom and is a pleasure to use. I have two things that would make it even better. First, I only use Qobuz so I would like to set that in my profile and just never see search results from Tidal or Spotify unless I specifically ask for them. Second, I WISH I could run it on my Android TV. Please?;2020-10-19T15:02:23.307Z;Hi Matthew, Thanks for the review! Let me address your points: - Ina global search, if only logged in to Qobuz then the only streaming service results will come from Qobuz, in its own tab. If there are other tabs then swipe left or right to only display the Qobuz tab - Android TV: Not something we're planning, but duly noted Thanks, Naim Support;2.18.0;2;com.naimaudio.naim.std;74;en;POSITIVE;0.029411764705882353
57;16621;22852;gp:AOqpTOHIVjUle6bgHIBvtx90X5Epzqenmx-HSFtT_e_7cfQw6dfgWTF5tqqFDwE-UjKrWtx9r62ujbrAm40xhQ;DY S;2019-01-09 00:37:22.383000+00:00;1;https://play.google.com/store/apps/details?id=com.sonos.acr&reviewId=gp:AOqpTOHIVjUle6bgHIBvtx90X5Epzqenmx-HSFtT_e_7cfQw6dfgWTF5tqqFDwE-UjKrWtx9r62ujbrAm40xhQ;;I just want to play music on my phone.  Adding to the queue is a nightmare.  Adding local music to a playlist isn't possible.  Why not??;;;9.3.1;1;com.sonos.acr;26;en;POSITIVE;0.0002653223666755107
58;39;103;gp:AOqpTOHP-br5dyjDjDJh1k7jdNwwk3_DFaJ8ar3cRdxQEv_nFsOOcOX7NZqhwoINX1XBKubYUR7yOzrPBklOUw;Khoo Simon;2020-10-03 00:48:18.626000+00:00;5;https://play.google.com/store/apps/details?id=vstc.vscam.client&reviewId=gp:AOqpTOHP-br5dyjDjDJh1k7jdNwwk3_DFaJ8ar3cRdxQEv_nFsOOcOX7NZqhwoINX1XBKubYUR7yOzrPBklOUw;;Been using it for 3 to 4 years cant remember. Never gave me any problem at all from day 1. Been adding cameras yearly... Would be great to have a list of compatible camera list for user to have option to buy and bind them.;;;5.5.2;2;vstc.vscam.client;45;en;POSITIVE;0.0196078431372549
59;234;268;gp:AOqpTOHeBe7tLfDIA2Z6irqWt1ULJJ7jBwxf_YVx7q8uXmgS1zZ4J-Qxvb7XKBc3sdWkZX5kLchfRpb_GvZtThk;Dennis Lacharite;2020-04-26 19:29:22.256000+00:00;1;https://play.google.com/store/apps/details?id=com.avion&reviewId=gp:AOqpTOHeBe7tLfDIA2Z6irqWt1ULJJ7jBwxf_YVx7q8uXmgS1zZ4J-Qxvb7XKBc3sdWkZX5kLchfRpb_GvZtThk;;It will work fine until they update the app. And when they do your screwed. Can't update firmware and worst of all customer support is unavailable accept some trouble shooting info they send you that doesnt work. DO NOT BUY THIS PRODUCT. RETURN TO STORE AND GET THE------------;;;1.12.2;2;com.avion;48;en;NEGATIVE;0.01
60;99;130;gp:AOqpTOGj8Zj-WE_4_1Yy5fi8mpNZr3szGfXpCjPOj9ACSwJNMXQMU2lWdZ0cBDG1V3L95XfPUAZTC4JXWnaftK8;Jon Maylin;2021-02-06 13:40:01.991000+00:00;5;https://play.google.com/store/apps/details?id=iSA.common&reviewId=gp:AOqpTOGj8Zj-WE_4_1Yy5fi8mpNZr3szGfXpCjPOj9ACSwJNMXQMU2lWdZ0cBDG1V3L95XfPUAZTC4JXWnaftK8;;Cubeone didnt appear on my home page as I wasn't logged in as super user. I have changed to superuser and it appears it needed a firmware update but it now all works!;;;1.0.1.04;1;iSA.common;33;en;POSITIVE;0.041666666666666664
61;74;153;gp:AOqpTOES2XAsL8zyn7C3Mti_oRRJrCr4U3izBMTrqV5l96oM6x1aVbt284oSwYltVZ8Ii9R_8vguhoZCLsA;Chris RD NON CPR Music;2019-07-04 10:46:43+00:00;5;https://play.google.com/store/apps/details?id=com.harman.ble.jbllink&reviewId=gp:AOqpTOES2XAsL8zyn7C3Mti_oRRJrCr4U3izBMTrqV5l96oM6x1aVbt284oSwYltVZ8Ii9R_8vguhoZCLsA;;very easy and so compatible app.. way to use with my sony experia xz premium.. amazing app. but may be next time they can add feature in the app the control pannek and or mixing panels here. .tnx;;;4.5.223;6;com.harman.ble.jbllink;38;en;POSITIVE;0.004608294930875576
62;36;61;gp:AOqpTOEKF9iZQCHhNypSE3tM6ZGWo5ndEWyQRjKxUFmTGrcF_WVfZhWvEoJgmDsFDATvzyBIbEOFBgIMqqtfNNo;Debbie Hardin;2020-07-09 22:21:59.859000+00:00;5;https://play.google.com/store/apps/details?id=com.lennox.icomfort.root&reviewId=gp:AOqpTOEKF9iZQCHhNypSE3tM6ZGWo5ndEWyQRjKxUFmTGrcF_WVfZhWvEoJgmDsFDATvzyBIbEOFBgIMqqtfNNo;;This has been so handy, to be able to set everything from anywhere. But, I really like the look of the new app better. Much clearer and not as touchy to change temp.;;;2.1.35;0;com.lennox.icomfort.root;33;en;POSITIVE;0.058823529411764705
63;6126;9853;gp:AOqpTOG6UMDokaiElzulHou1FbhXg6pCCWrA0M5Ej4wtsuiHb3YHhPmjE4XXM4tCxrTf2xCEzic-gifYQXg3JWY;toddlindeman;2019-06-08 01:27:04.108000+00:00;2;https://play.google.com/store/apps/details?id=com.vizio.vue.launcher&reviewId=gp:AOqpTOG6UMDokaiElzulHou1FbhXg6pCCWrA0M5Ej4wtsuiHb3YHhPmjE4XXM4tCxrTf2xCEzic-gifYQXg3JWY;;doesn't seem to work all that well. Some of the features are great except when they dont work! My most justified issue is the screen for using the arrow keys. Just a blank screen. No worries tho, I know that they'll get there!;;;1.1.190405.5297-c.3-pg;0;com.vizio.vue.launcher;43;en;POSITIVE;0.0009165902841429881
64;1533;2854;gp:AOqpTOFXprbm1lJjfrZT7OoKKPi3xUgK3dLeS50yu-NwcHbNm0pic1BV5TxPruNY0ai1RaIvHP1rtXxfz5Q3NA;Sherri' E W;2019-07-29 13:55:51.141000+00:00;5;https://play.google.com/store/apps/details?id=com.comcast&reviewId=gp:AOqpTOFXprbm1lJjfrZT7OoKKPi3xUgK3dLeS50yu-NwcHbNm0pic1BV5TxPruNY0ai1RaIvHP1rtXxfz5Q3NA;;This App is very easy and simple to uae. Every feature of the home security system can be accessed, activated and or deactivated via this app.;;;10.26.1;0;com.comcast;26;en;POSITIVE;0.0006009615384615385
65;29;38;gp:AOqpTOE-HtA80rPnheTOVuFjtY6j8CRihalnaru_PqZ04aNWOJVwsZr9J-FOJgDepbwAHWNtZJvtetET3bXKMN8;Kevin Lambert;2020-06-07 03:23:41.476000+00:00;5;https://play.google.com/store/apps/details?id=air.com.venstar.skyport&reviewId=gp:AOqpTOE-HtA80rPnheTOVuFjtY6j8CRihalnaru_PqZ04aNWOJVwsZr9J-FOJgDepbwAHWNtZJvtetET3bXKMN8;;Thankful for success. Until now I have been 100% Unsuccessful in ever loading a piece of software. Today I tried to remotely adjust thermostat and could not log in. Remembered the reminders that Skyport Venstar sent and figured I would have to make lots of phone calls. Oh, I have never added an App. I went to Google Playstore and full install went through. For some phones, person who posted that he had to strip out old app and shut off phone and restart it, and add new app might be true.;;;6.6.8;2;air.com.venstar.skyport;92;en;POSITIVE;0.045454545454545456
66;1;3;gp:AOqpTOE2GRqu6zbFZZiAdPsDAlRK3h28sMR04TUjtb1ZPBD6DrwIyDcMtbG8K4dlbeINQHf5s-byFAnWk8E1yA;KARL GAUCI;2020-12-28 09:35:03.243000+00:00;5;https://play.google.com/store/apps/details?id=com.adbglobal.whirlpool&reviewId=gp:AOqpTOE2GRqu6zbFZZiAdPsDAlRK3h28sMR04TUjtb1ZPBD6DrwIyDcMtbG8K4dlbeINQHf5s-byFAnWk8E1yA;;Very convenient to use and make life easier and never fail, great app;;;5.4.3;0;com.adbglobal.whirlpool;13;en;POSITIVE;0.5
67;4;5;gp:AOqpTOGK3fcCy2X-YwFPTBX8YLqzdf2AXoy6JZyY2TDTUyO0Xk0sTRcT1bDEc63mZPTq9Oa7PzTLh7XCenJ3bTc;Ben Depew;2020-02-11 23:32:36.160000+00:00;1;https://play.google.com/store/apps/details?id=com.waxman.mobile&reviewId=gp:AOqpTOGK3fcCy2X-YwFPTBX8YLqzdf2AXoy6JZyY2TDTUyO0Xk0sTRcT1bDEc63mZPTq9Oa7PzTLh7XCenJ3bTc;;After setting up, the app crashes continually. Unable to open it at all;;;1.22.1;0;com.waxman.mobile;13;en;NEUTRAL;0.5
68;40;46;gp:AOqpTOECod0LoAY-Y300BFJggD8MRMuyDS4lrA3zUct-GwXMOplJt_tpgVs08rfNMj2TYmvqlusfWSjeCtE8-Jk;Clayton Tieman;2019-01-04 01:34:22.182000+00:00;5;https://play.google.com/store/apps/details?id=com.eightsleep.eight&reviewId=gp:AOqpTOECod0LoAY-Y300BFJggD8MRMuyDS4lrA3zUct-GwXMOplJt_tpgVs08rfNMj2TYmvqlusfWSjeCtE8-Jk;;The app is much better now. It really does help keep sleep better. My wife freezes me out with the AC at night, warming my side up just a little allow me to sleep more comfortable and not wake up freezing. seriously thinking about purchasing a mattress from them.;2018-06-15T16:00:33.262Z;"Hi there! We've rebuilt the app from ground up, fixed all the bugs, added new features, and now it’s better than ever before. Can you check out our newest version? If you like the improvements, we'd love an update on the rating if possible. We’re a small company and your rating can really help us :)

Thank you!
Sasha
Appfeedback@eightsleep.com";2.3.3;1;com.eightsleep.eight;49;en;POSITIVE;0.07692307692307693
69;18;19;gp:AOqpTOFPYKfRl0VAhwNL8r0tKERjuQ1w_fycYvGSbd3UukfTp1X-xSevjubMj8zHxWedws_QBAVn97U-JWiBgbk;Gigolo Joe;2020-02-12 00:41:27.137000+00:00;1;https://play.google.com/store/apps/details?id=air.com.firstalert.skyport&reviewId=gp:AOqpTOFPYKfRl0VAhwNL8r0tKERjuQ1w_fycYvGSbd3UukfTp1X-xSevjubMj8zHxWedws_QBAVn97U-JWiBgbk;;"I *absolutely hate* having to constantly re-enter password, I wish I hadn't updated. Naturally when I needed to use it remotely for the first time ever I was unable to because the app was updated and my password was at home. There is no save password function. ""Energy usage tracking"" renamed ""runtime"" as it merely tallies hour to hour usage, not that it matters as my thermostat no longer supplies this info for some reason. The interface updates are nice, but it's all a day late and a $ short";;;6.0.14;1;air.com.firstalert.skyport;90;en;NEGATIVE;0.14285714285714285
70;62;65;gp:AOqpTOHuZvQN5RK-ltbLjft35YKqpSEEGnSiGT3ax83SFmxLiX6XTHtq09hmbRlZoDWCVU_lFyBj225OlmRDfrI;Eric Gosh;2020-10-19 17:45:46.140000+00:00;1;https://play.google.com/store/apps/details?id=com.smartroost.app&reviewId=gp:AOqpTOHuZvQN5RK-ltbLjft35YKqpSEEGnSiGT3ax83SFmxLiX6XTHtq09hmbRlZoDWCVU_lFyBj225OlmRDfrI;;STAY AWAY FROM THIS COMPANY! The product disconnects and requires you to go back through the entire setup process again. The return process is terrible and requires a fight.;;;;0;com.smartroost.app;29;en;NEGATIVE;0.05555555555555555
71;37;53;gp:AOqpTOF0sUND-WUCIkrMkK-wsmUsU-hzplOGU2Sg5Z3yH4nMiM3Wrim7cqiSL2cvrlYzQA0Tf92AQ8h4AuAXQOc;saboor mohmand;2020-08-31 01:56:17.591000+00:00;5;https://play.google.com/store/apps/details?id=com.misfit.home&reviewId=gp:AOqpTOF0sUND-WUCIkrMkK-wsmUsU-hzplOGU2Sg5Z3yH4nMiM3Wrim7cqiSL2cvrlYzQA0Tf92AQ8h4AuAXQOc;;Most other devices I own this old are no longer supported. Good job misfit;;;1.11.3;0;com.misfit.home;14;en;NEGATIVE;0.125
72;384;495;gp:AOqpTOFf7Jn1fB8idIDVc4axihkMPKVmm3Sw2AgsnUJwcb3aPWW-iCVScpUpqzgDXiLNVSGhnDyNcLdHq_oq-w;Dave Finlay;2021-03-28 08:22:59.240000+00:00;5;https://play.google.com/store/apps/details?id=com.rachio.iro&reviewId=gp:AOqpTOFf7Jn1fB8idIDVc4axihkMPKVmm3Sw2AgsnUJwcb3aPWW-iCVScpUpqzgDXiLNVSGhnDyNcLdHq_oq-w;;it's such a great application. the only improvement I would like to see is better multicontroller support. An aggregate view of all watering stats, aggregate view for the zone list, the ability to have multicontroller schedules, etc etc.;;;4.4.0;0;com.rachio.iro;38;en;POSITIVE;0.0027624309392265192
73;1406;1666;gp:AOqpTOEL9eXJ8mcrN59Gmn6l0P_mfWD5grxehTYpLe1qrdku6Ev9jcGx29kDUsax6dw09kW2rMgZC92oB6yL0tA;Stew V;2020-02-17 14:59:38.326000+00:00;1;https://play.google.com/store/apps/details?id=it.candy.simplyfi&reviewId=gp:AOqpTOEL9eXJ8mcrN59Gmn6l0P_mfWD5grxehTYpLe1qrdku6Ev9jcGx29kDUsax6dw09kW2rMgZC92oB6yL0tA;;Unusable everytime I try this with my washing machine it doesn't work I scan my phone it makes a noise does the 2 hour wash thing then keeps asking for me to scan my phone again just to do the same thing;;;;0;it.candy.simplyfi;42;en;NEUTRAL;0.000999000999000999
